,Salary,DOJ,DOL,Designation,JobCity,Gender,DOB,10percentage,10board,12graduation,12percentage,12board,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityID,CollegeCityTier,CollegeState,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience
2488,350000,2013-08-01,2015-04-01 00:00:00,business development manager,Bathinda,m,1989-08-08,63.0,CBSE,2007,61.0,CBSE,2,B.Tech/B.E.,other,61.0,272,0,Punjab,2011,555,435,475,-1.0,-1,-1,-1,-1,-1,-1,-1,-0.7335,-0.4536,-0.4511,-0.8682,0.2889
2489,510000,2011-08-01,2015-01-01 00:00:00,senior systems engineer,Hyderabad,m,1988-10-02,83.4,CBSE,2006,77.4,CISCE,1,B.Tech/B.E.,EL,70.0,49,0,Uttar Pradesh,2011,565,675,725,0.910770164246022,405,433,-1,-1,-1,-1,-1,-0.5719,0.6568,0.8171,-0.8778,0.3444
2490,80000,2013-08-01,2014-02-01 00:00:00,entry level management trainee,Pune,m,1990-10-22,85.6,Unknown,2008,79.8,Unknown,2,B.Tech/B.E.,CS,66.64,23,0,Uttar Pradesh,2013,570,640,900,0.960903087163164,595,-1,-1,-1,-1,-1,-1,-0.4463,0.0459,-0.1437,0.1459,0.0973
2491,240000,2013-03-01,2015-03-01 00:00:00,test engineer,Chennai,m,1989-06-08,75.4,StateBoard,2007,74.7,StateBoard,2,B.Tech/B.E.,IT,63.1,4554,0,Tamil Nadu,2011,665,665,635,0.670743151433127,455,-1,-1,-1,-1,-1,-1,-0.2628,0.3448,0.3817,-1.1128,-1.0774
2492,340000,2014-06-01,2015-03-01 00:00:00,systems engineer,Pune,m,1993-02-01,91.6,CBSE,2010,85.6,CBSE,1,B.Tech/B.E.,EC,72.7,47,1,Delhi,2014,590,575,635,0.649389714846691,525,356,-1,-1,-1,-1,-1,1.1336,0.5454,0.01,-2.0092,0.8637
2493,1745000,2013-07-01,present,java software engineer,Johannesburg,m,1992-02-07,87.6,CBSE,2009,79.8,CBSE,2,B.Tech/B.E.,EC,83.4,124,0,Orissa,2013,710,655,840,0.538386892985096,-1,333,-1,-1,-1,-1,-1,-1.7389,-0.7866,1.0859,0.2727,-0.0943
2494,340000,2014-09-01,present,software quality assurance tester,Pune,f,1991-07-19,86.92,StateBoard,2011,76.0,StateBoard,2,B.Tech/B.E.,CS,72.0,11742,0,Maharashtra,2014,535,580,445,0.819416529835888,505,-1,-1,-1,-1,-1,-1,-1.1644,-0.4536,0.4711,-1.6289,0.8637
2495,325000,2014-08-01,present,systems engineer,Lucknow,m,1992-04-11,88.6,CISCE,2010,83.25,CISCE,2,B.Tech/B.E.,EC,86.0,347,0,Uttar Pradesh,2014,545,520,620,0.943272157866555,485,452,376,-1,-1,-1,-1,0.8463,0.3789,-0.2974,-0.8682,0.0973
2496,180000,2014-01-01,2014-12-01 00:00:00,research associate,Kanpur,f,1990-03-13,69.0,CISCE,2008,77.0,CISCE,2,B.Tech/B.E.,EC,78.0,7766,0,Uttar Pradesh,2012,435,565,495,0.694479327708463,395,366,-1,-1,-1,-1,-1,0.9737,-0.2793,-1.9405,-0.0552,0.8973
2497,180000,2013-06-01,2014-06-01 00:00:00,software engineer,Noida,m,1989-08-30,58.2,CBSE,2009,67.6,CBSE,2,B.Tech/B.E.,IT,56.1,350,0,Uttar Pradesh,2013,555,605,385,-1.0,-1,-1,-1,-1,-1,-1,-1,-1.4992,0.7348,-0.8157,-0.1727,-0.9194
2498,240000,2014-04-01,present,system engineer,Noida,m,1992-04-01,78.0,CBSE,2009,80.6,CBSE,2,B.Tech/B.E.,EC,72.04,55,0,Uttar Pradesh,2013,405,435,590,0.538386892985096,425,333,-1,-1,-1,-1,-1,1.0896,0.1888,0.3817,0.2679,-1.8673
2499,300000,2014-02-01,present,system engineer,Bhubaneshwar,m,1989-08-25,75.0,StateBoard,2008,71.5,StateBoard,2,B.Tech/B.E.,EL,64.0,347,0,Uttar Pradesh,2013,615,555,355,0.115022725743068,-1,-1,-1,-1,292,-1,-1,1.5644,0.8784,0.4711,-1.5021,-2.0105
2500,145000,2014-09-01,2015-04-01 00:00:00,design engineer,Faridabad,m,1992-07-05,79.8,CBSE,2010,76.8,CBSE,2,B.Tech/B.E.,ME,72.18,272,0,Punjab,2014,580,555,750,0.59828069148683,325,-1,-1,407,-1,-1,-1,0.99,1.3779,1.2396,-0.3612,0.8637
2501,355000,2013-07-01,2015-04-01 00:00:00,java software engineer,Chennai,m,1990-03-03,86.5,StateBoard,2007,87.5,StateBoard,2,B.Tech/B.E.,EC,68.0,650,0,Kerala,2012,305,395,445,0.824666400671332,345,400,-1,-1,-1,420,-1,-1.8083,-0.0842,0.2729,0.64983,0.5024
2502,530000,2012-09-01,2015-04-01 00:00:00,software engineer,Bangalore,m,1990-10-11,95.04,StateBoard,2008,87.0,StateBoard,2,B.Tech/B.E.,CS,86.5,1384,0,Karnataka,2012,615,665,525,0.765673581234011,485,-1,-1,-1,-1,-1,-1,-0.5719,0.5008,-0.9245,-0.4078,0.1864
2503,360000,2014-09-01,present,software programmer,Noida,m,1992-08-18,81.0,CBSE,2012,73.0,CBSE,2,B.Tech/B.E.,IT,61.6,23,0,Uttar Pradesh,2014,640,570,495,0.356536487724475,535,-1,346,-1,-1,-1,-1,-0.4463,0.8784,0.4711,-2.136,0.6721
2504,400000,2013-03-01,2015-04-01 00:00:00,application developer,Chennai,m,1991-10-24,86.2,CBSE,2008,91.33,StateBoard,2,B.Tech/B.E.,CS,84.0,3944,1,Tamil Nadu,2012,465,415,530,0.563267823666597,425,-1,-1,-1,-1,-1,-1,-2.272,-0.9033,-0.6343,0.4148,-1.4724
2505,570000,2014-07-01,2015-07-01 00:00:00,software engineer,Bangalore,m,1994-08-22,87.0,CBSE,2011,80.0,CBSE,2,B.Tech/B.E.,CS,84.0,14004,0,Himachal Pradesh,2015,525,505,450,0.356536487724475,525,-1,346,-1,-1,-1,-1,-0.0154,0.8784,1.2396,-2.0092,1.247
2506,200000,2014-02-01,2014-05-01 00:00:00,java software engineer,Indore,m,1987-12-17,62.0,StateBoard,2007,67.0,StateBoard,2,B.Tech/B.E.,IT,67.0,16687,0,Madhya Pradesh,2012,385,305,325,0.308400582860308,355,-1,-1,-1,-1,-1,-1,0.3555,0.8518,-0.2714,-0.99527,-0.4455
2507,430000,2013-01-01,present,application developer,Bangalore,m,1991-03-11,80.0,StateBoard,2008,91.4,StateBoard,2,B.Tech/B.E.,CS,80.5,9774,1,Telangana,2012,415,625,675,0.930370607202691,565,-1,-1,-1,-1,-1,-1,-0.880999999999999,-0.2012,-1.0334,1.3549,-0.2875
2508,130000,2012-09-01,2013-09-01 00:00:00,web developer,Mohali,m,1988-11-15,60.0,StateBoard,2006,54.66,StateBoard,2,B.Tech/B.E.,CS,75.0,175,0,Punjab,2012,545,350,500,0.450876584483451,395,-1,-1,-1,-1,-1,-1,0.7027,0.3789,0.4711,-0.4879,-0.0943
2509,625000,2013-08-01,present,business technology analyst,Gurgaon,f,1991-11-28,95.6,CBSE,2009,94.4,CBSE,1,B.Tech/B.E.,EC,76.5,8460,1,Delhi,2013,665,690,615,-1.0,595,-1,407,-1,-1,-1,-1,0.4155,1.0449,0.7785,-0.3612,-0.4776
2510,150000,2015-01-01,present,php developer,Gurgaon,m,1992-06-20,72.0,CBSE,2010,64.0,CBSE,2,MCA,CS,72.0,17782,0,Uttarakhand,2015,490,410,485,0.450876584483451,395,-1,-1,-1,-1,-1,-1,1.1336,0.3789,-0.1437,-0.8682,-0.4776
2511,180000,2014-03-01,2014-08-01 00:00:00,software developer,Unknown,f,1992-08-07,81.3,StateBoard,2010,82.9,StateBoard,2,B.Tech/B.E.,CS,91.0,115,0,Punjab,2014,685,670,720,0.911395278391328,525,-1,500,-1,-1,-1,-1,0.8463,-0.2871,-0.1437,0.3995,0.0973
2512,325000,2014-02-01,2015-04-01 00:00:00,quality assurance test engineer,Hyderabad,m,1990-02-12,77.0,StateBoard,2007,66.8,StateBoard,2,B.Tech/B.E.,EL,78.0,9072,0,Orissa,2013,465,525,645,0.783303536670298,275,388,253,-1,-1,-1,-1,-0.5899,0.0459,-1.8344,1.0333,0.8637
2513,400000,2014-03-01,present,software engineer,Bangalore,m,1991-11-15,87.2,StateBoard,2009,71.0,StateBoard,2,B.Tech/B.E.,CS,69.62,5158,0,Uttarakhand,2013,395,570,635,0.842248322257836,465,-1,469,-1,-1,-1,-1,0.2718,-0.1206,1.0859,-0.2344,0.8637
2514,600000,2011-07-01,present,software development engineer,Lucknow,m,1988-06-13,60.83,StateBoard,2006,70.4,StateBoard,2,B.Tech/B.E.,IT,70.38,4234,0,Uttar Pradesh,2011,355,515,595,0.793580614548506,495,-1,-1,-1,-1,-1,-1,0.8192,0.6568,0.672,-0.1727,0.0284
2515,310000,2014-08-01,present,junior software engineer,Noida,f,1992-04-04,95.0,CBSE,2010,89.0,CBSE,2,B.Tech/B.E.,CS,77.0,10185,0,Haryana,2014,595,545,690,0.999910407631314,615,-1,715,-1,-1,-1,-1,0.5591,1.2114,-0.6048,-0.4879,1.6302
2516,305000,2014-08-01,2015-01-01 00:00:00,associate software engineer,Pune,m,1991-11-29,76.4,CBSE,2010,73.8,CBSE,2,B.Tech/B.E.,EC,75.0,13801,0,Madhya Pradesh,2014,560,435,440,0.783303536670298,415,388,-1,-1,-1,-1,-1,-2.0262,0.5454,-0.4511,0.653,-0.2859
2517,180000,2014-11-01,present,production engineer,Kala Amb ,m,1992-08-24,68.0,CBSE,2010,74.0,CBSE,2,B.Tech/B.E.,ME,71.2,272,0,Punjab,2014,570,570,530,0.59828069148683,-1,-1,-1,407,-1,-1,-1,0.7027,-0.2871,-0.2974,-0.7415,-0.6692
2518,310000,2012-06-01,present,product engineer,Bhubaneswar,m,1988-05-29,70.2,Unknown,2005,55.0,Unknown,2,MCA,CS,87.0,9072,0,Orissa,2012,425,485,345,0.942116551485008,575,-1,-1,-1,-1,-1,-1,-0.7264,-1.0593,-1.0697,0.7673,-2.3017
2519,205000,2014-05-01,2015-01-01 00:00:00,programmer analyst,Hyderabad,f,1991-12-06,74.0,CBSE,2009,62.0,CBSE,2,B.Tech/B.E.,EC,71.0,3158,1,Telangana,2013,465,450,295,0.538386892985096,375,333,253,-1,-1,-1,-1,-0.5899,-1.8855,-0.2974,1.1601,0.166999999999999
2520,110000,2014-11-01,2015-04-01 00:00:00,trainee engineer,Unknown,m,1991-05-31,76.2,CBSE,2009,65.2,CBSE,2,B.Tech/B.E.,CS,69.1,3449,0,Madhya Pradesh,2013,580,555,585,-1.0,-1,-1,-1,-1,-1,-1,-1,0.1282,-0.6201,-0.6048,-0.8682,-0.4776
2521,120000,2013-11-01,2014-09-01 00:00:00,software test engineer,Hyderabad,f,1988-10-31,78.8,Unknown,2006,88.9,Unknown,2,B.Tech/B.E.,EC,65.8,4809,1,Telangana,2010,455,455,585,0.376059586651545,355,300,-1,-1,-1,-1,-1,-1.8083,-0.1232,0.3817,-0.5253,-0.4455
2522,365000,2014-01-01,present,service manager,Jodhpur,m,1990-03-06,63.6,CBSE,2009,69.33,CBSE,2,B.Tech/B.E.,other,63.41,6874,0,Uttarakhand,2013,380,520,485,0.414337426422751,-1,-1,-1,366,-1,-1,-1,0.5591,-0.9531,0.1637,1.2869,0.0973
2523,475000,2012-07-01,2015-02-01 00:00:00,teradata dba,Unknown,m,1991-06-08,82.4,StateBoard,2008,74.4,CBSE,2,B.Tech/B.E.,IT,76.09,3879,0,Madhya Pradesh,2012,455,515,415,0.884122511593735,535,-1,-1,-1,-1,-1,-1,-0.4173,0.3448,0.3817,-0.43717,-0.9194
2524,195000,2014-11-01,present,full-time loss prevention associate,Kochi/Cochin,m,1990-08-01,69.0,StateBoard,2008,65.0,StateBoard,2,B.Tech/B.E.,EC,61.8,64,0,Uttar Pradesh,2014,520,560,515,0.943272157866555,-1,452,-1,-1,-1,-1,-1,-1.7389,-0.2871,0.7785,2.1743,-0.2859
2525,120000,2014-04-01,present,test engineer,Pune,m,1992-09-05,71.33,StateBoard,2010,66.46,StateBoard,2,B.Tech/B.E.,CS,60.0,11467,0,Rajasthan,2014,475,410,505,0.978799292641428,415,-1,561,-1,-1,-1,-1,-0.4463,0.5454,1.0859,1.9207,0.8637
2526,300000,2014-06-01,present,programmer,Noida,m,1993-01-08,78.3,StateBoard,2010,81.0,StateBoard,2,B.Tech/B.E.,CS,78.0,1759,0,Punjab,2014,665,520,740,0.744758354008939,555,-1,438,-1,-1,-1,-1,-0.0154,-0.7866,-0.7585,-1.2486,-0.4776
2527,300000,2015-01-01,present,talent acquisition specialist,Hyderabad,m,1994-04-26,79.8,StateBoard,2010,78.5,StateBoard,2,B.Tech/B.E.,EC,61.0,7269,1,Telangana,2013,510,485,475,0.207392169717661,-1,260,-1,-1,-1,388,-1,0.4155,0.5454,0.9322,-0.6147,-0.2859
2528,180000,2013-04-01,2014-08-01 00:00:00,technical support engineer,Pune,f,1990-08-06,67.8,Unknown,2008,65.2,Unknown,2,B.Tech/B.E.,CS,72.18,12184,0,Madhya Pradesh,2012,525,305,405,0.245455659999829,335,-1,-1,-1,-1,-1,-1,0.51,0.0328,-0.7794,-0.2902,0.7788
2529,320000,2011-08-01,2013-09-01 00:00:00,software engineer,Pune,m,1989-01-01,83.2,CBSE,2006,72.2,CBSE,2,B.Tech/B.E.,CS,64.09,11662,1,Rajasthan,2011,575,605,565,0.819416529835888,505,-1,-1,-1,-1,-1,-1,-1.3447,1.5928,0.3817,-0.6428,0.6603
2530,180000,2012-10-01,2013-10-01 00:00:00,php developer,Unknown,f,1991-01-30,82.0,CBSE,2008,74.4,CBSE,1,B.Tech/B.E.,IT,72.34,34,0,Haryana,2012,570,570,620,0.843123726665742,515,-1,-1,-1,-1,-1,-1,-0.0154,1.2114,0.3174,-0.8682,-0.2859
2531,245000,2014-03-01,2015-04-01 00:00:00,software engineer,Delhi,m,1992-02-09,68.0,StateBoard,2008,53.0,StateBoard,2,MCA,CS,76.0,51,0,Uttar Pradesh,2014,360,325,370,0.744758354008939,345,-1,438,-1,-1,-1,-1,0.7027,0.2124,0.7785,-0.6147,1.4386
2532,370000,2010-08-01,present,it engineer,Chandigarh,m,1988-10-07,74.6,CBSE,2005,80.8,CBSE,2,B.Tech/B.E.,EC,72.45,67,0,Uttar Pradesh,2010,535,415,635,0.960603251997053,-1,466,-1,-1,-1,-1,-1,0.8192,0.3448,1.1074,-0.1727,1.4502
2533,400000,2014-07-01,2015-05-01 00:00:00,hardware engineer,Coimbatore,f,1993-02-11,88.0,StateBoard,2010,92.0,StateBoard,1,B.Tech/B.E.,EC,90.1,11135,1,Karnataka,2014,580,640,780,0.976292560913216,-1,484,-1,-1,-1,-1,-1,0.1282,0.8784,0.4711,-1.5021,-0.0943
2534,200000,2013-04-01,2015-03-01 00:00:00,marketing coordinator,Bangalore,m,1991-08-11,94.16,StateBoard,2009,95.5,StateBoard,2,B.Tech/B.E.,EC,83.62,11000,1,Telangana,2013,380,475,575,0.538386892985096,375,333,-1,-1,473,-1,-1,0.8463,1.2114,0.1637,-0.7415,1.0554
2535,120000,2013-03-01,2013-09-01 00:00:00,marketing coordinator,Karnal,m,1990-12-23,82.0,StateBoard,2009,72.0,StateBoard,2,B.Tech/B.E.,IT,64.0,167,0,Haryana,2012,455,425,365,0.563267823666597,425,-1,-1,-1,-1,-1,-1,-0.880999999999999,0.6568,0.672,1.4136,-1.2354
2536,350000,2012-10-01,present,technical engineer,Mumbai,m,1988-08-11,59.0,StateBoard,2005,65.2,StateBoard,2,B.Tech/B.E.,CS,73.32,184,0,Uttar Pradesh,2012,435,385,575,0.600057182338341,435,-1,-1,-1,-1,-1,-1,-0.1082,0.5008,-0.0537,0.5323,-0.5245
2537,180000,2012-05-01,present,information security analyst,Delhi,f,1990-08-04,69.4,CBSE,2008,72.4,CBSE,2,B.Tech/B.E.,IT,78.6,429,0,Uttar Pradesh,2012,335,515,475,0.864685413370085,525,-1,-1,-1,-1,-1,-1,-1.4992,0.8128,-0.9245,0.0623,-0.7615
2538,240000,2014-07-01,2015-04-01 00:00:00,network engineer,Noida,m,1992-10-13,64.0,StateBoard,2009,77.0,StateBoard,2,B.Tech/B.E.,EC,66.0,66,0,Uttar Pradesh,2014,405,470,500,0.991792428023941,-1,-1,-1,-1,-1,516,-1,-1.0208,-1.4526,0.6248,-0.995,0.0973
2539,200000,2014-06-01,2015-04-01 00:00:00,software test engineer,Noida,m,1991-02-18,78.57,CISCE,2009,71.52,CISCE,2,B.Tech/B.E.,EC,70.87,8634,0,Maharashtra,2013,525,570,405,0.991397583740291,385,516,-1,-1,-1,-1,-1,-0.5899,-0.2871,-0.4511,0.9066,-1.6273
2540,310000,2012-05-01,present,qa analyst,Hyderabad,f,1990-06-02,76.8,StateBoard,2007,80.8,StateBoard,2,B.Tech/B.E.,CS,64.3,4128,1,Telangana,2011,345,385,385,0.190153405601018,315,-1,-1,-1,-1,-1,-1,-0.4173,0.0328,0.2366,-0.2902,0.1864
2541,2000000,2015-06-01,present,data scientist,London,m,1993-03-18,90.0,CBSE,2010,89.4,CBSE,1,B.Tech/B.E.,CS,83.7,13594,0,Uttar Pradesh,2014,560,555,585,0.842248322257836,505,-1,469,-1,-1,-1,-1,1.4208,1.7109,0.1637,-1.8824,-0.4776
2542,180000,2013-10-01,2014-07-01 00:00:00,engineer,Kota,m,1991-01-01,75.0,CBSE,2008,82.4,CBSE,2,B.Tech/B.E.,EC,78.4,5048,0,Madhya Pradesh,2013,450,500,750,0.910770164246022,-1,433,-1,-1,-1,388,-1,-1.7389,-0.2871,-0.7585,1.5404,-1.6273
2543,480000,2011-03-01,present,senior software engineer,Bangalore,m,1989-04-05,89.0,StateBoard,2006,59.0,StateBoard,2,B.Tech/B.E.,EC,65.6,424,0,Tamil Nadu,2010,305,365,485,0.229481754911755,345,266,-1,-1,-1,-1,-1,0.8192,0.3448,-0.0537,-0.4078,0.8183
2544,420000,2012-10-01,present,quality assurance test engineer,Bangalore,m,1990-06-17,80.16,StateBoard,2008,65.83,StateBoard,2,B.Tech/B.E.,IT,72.73,2110,0,Karnataka,2012,380,545,445,0.735795709224656,475,-1,-1,-1,-1,-1,-1,-0.159,-1.4526,-0.4511,0.1459,-0.4776
2545,180000,2013-06-01,2014-07-01 00:00:00,sales engineer,Lucknow,m,1989-10-09,63.0,CISCE,2009,56.0,CBSE,2,B.Tech/B.E.,ME,63.0,7642,0,Uttar Pradesh,2013,650,460,500,0.221058818289794,-1,-1,-1,-1,-1,-1,-1,-0.0154,1.2114,1.2396,1.0333,1.4386
2546,205000,2014-03-01,2015-01-01 00:00:00,software engineer,Noida,m,1992-05-26,76.0,CBSE,2009,68.2,CBSE,2,B.Tech/B.E.,EC,70.0,8160,0,Haryana,2013,615,485,525,-1.0,445,-1,407,-1,-1,-1,-1,1.2772,0.8784,0.4711,-0.1076,0.8637
2547,315000,2014-06-01,present,system engineer,Bangalore,m,1992-02-27,88.2,CBSE,2008,76.5,StateBoard,2,B.Tech/B.E.,EC,68.34,9786,0,Orissa,2012,535,395,575,0.538386892985096,375,333,-1,-1,-1,393,-1,-0.880999999999999,-2.3073,-1.7954,0.3561,-0.2875
2548,70000,2015-01-01,2015-04-01 00:00:00,software developer,Kolkata,m,1990-05-15,70.25,StateBoard,2009,68.6,StateBoard,2,B.Tech/B.E.,CS,80.02,13095,1,West Bengal,2013,250,460,385,0.23780283983757,365,-1,315,-1,-1,-1,-1,-2.3134,0.0459,-0.1437,1.1601,-1.244
2549,630000,2011-01-01,2015-04-01 00:00:00,software developer,Mumbai,f,1989-07-11,82.13,StateBoard,2006,78.5,StateBoard,2,B.Tech/B.E.,IT,62.13,1277,1,Maharashtra,2010,755,625,665,0.930370607202691,565,-1,-1,-1,-1,-1,-1,-0.4173,-0.1232,-1.0697,0.4148,0.6603
2550,395000,2011-10-01,present,project engineer,Bangalore,m,1988-03-28,92.8,StateBoard,2006,80.0,StateBoard,2,B.Tech/B.E.,EC,75.69,3716,1,Karnataka,2011,455,445,555,0.376059586651545,315,300,-1,-1,-1,286,-1,0.0464,-0.1232,-0.9245,-0.2902,-1.3934
2551,495000,2012-03-01,2015-04-01 00:00:00,senior systems engineer,Hyderabad,f,1990-02-16,91.4,CBSE,2007,93.0,StateBoard,2,B.Tech/B.E.,CS,70.8,1027,1,Telangana,2011,475,665,605,0.793580614548506,495,-1,-1,-1,-1,-1,-1,-0.2628,-0.1232,-1.3599,0.4148,-0.1295
2552,200000,2014-11-01,present,software test engineer,Bangalore,f,1991-05-20,84.96,StateBoard,2010,56.17,StateBoard,2,B.Tech/B.E.,CS,60.78,17168,0,Karnataka,2014,465,470,310,0.600057182338341,435,-1,-1,-1,-1,-1,-1,0.8463,1.2114,1.2396,0.1459,0.6721
2553,335000,2014-05-01,present,programmer analyst,Pune,m,1991-02-07,68.0,CBSE,2009,78.0,CBSE,2,B.Tech/B.E.,IT,63.2,5400,0,Madhya Pradesh,2013,500,555,665,0.978799292641428,615,-1,561,-1,-1,-1,-1,-0.3027,-1.9521,-0.6048,0.653,-0.0943
2554,430000,2011-09-01,present,system engineer,Kolkata,f,1988-12-20,61.0,Unknown,2006,63.0,Unknown,2,B.Tech/B.E.,EL,65.0,5508,0,Orissa,2011,465,395,515,0.824666400671332,355,400,-1,-1,-1,-1,-1,0.51,0.0328,1.3977,0.4148,0.8183
2555,510000,2013-09-01,present,test engineer,Unknown,m,1992-06-09,88.76,CBSE,2009,85.2,CBSE,1,B.Tech/B.E.,CS,78.16,2817,0,Chhattisgarh,2013,615,555,765,0.930370607202691,565,-1,-1,-1,-1,-1,-1,0.1282,-0.2871,0.4711,-1.3753,-0.6692
2556,315000,2012-03-01,present,associate software engineer,Pune,m,1989-07-04,70.0,StateBoard,2007,72.0,StateBoard,2,B.Tech/B.E.,CS,55.0,494,1,Maharashtra,2011,435,485,565,0.670743151433127,455,-1,-1,-1,-1,-1,-1,-1.1901,-0.2793,0.2366,-0.1727,-0.2875
2557,340000,2014-09-01,present,qa analyst,Kolkata,m,1992-01-05,73.37,StateBoard,2010,66.8,StateBoard,2,B.Tech/B.E.,IT,76.8,12992,1,West Bengal,2014,385,400,570,0.23780283983757,465,-1,315,-1,-1,-1,-1,0.8463,1.7109,2.1617,2.4278,1.4386
2558,600000,2014-09-01,present,business analyst,Bangalore,f,1991-02-28,95.6,CBSE,2006,81.6,CBSE,2,B.Tech/B.E.,CS,88.0,222,0,Jharkhand,2014,650,655,795,0.793580614548506,495,-1,-1,-1,-1,-1,-1,-0.159,1.2114,1.547,-0.7415,-0.4776
2559,155000,2014-07-01,present,electrical design engineer,Bangalore,m,1992-06-18,79.2,CBSE,2010,67.2,CBSE,2,B.Tech/B.E.,EL,66.85,11507,1,Karnataka,2014,510,590,585,0.423951396376433,-1,388,-1,-1,388,-1,-1,0.7027,0.8784,0.6248,-0.6147,1.0554
2560,300000,2014-02-01,2014-06-01 00:00:00,systems engineer,Mysore,f,1989-06-23,68.6,CBSE,2008,71.8,CBSE,2,B.Tech/B.E.,CS,74.38,10387,0,Madhya Pradesh,2012,455,495,545,0.622642915849938,445,-1,407,-1,-1,-1,-1,0.5591,0.5454,1.0859,-1.8824,-0.0943
2561,140000,2013-01-01,2014-03-01 00:00:00,software developer,Jaipur,f,1990-01-13,84.33,StateBoard,2008,80.8,CBSE,2,B.Tech/B.E.,CS,74.78,2927,1,Rajasthan,2012,515,565,435,0.960903087163164,595,-1,-1,-1,-1,-1,-1,0.0464,1.2808,0.3817,-0.2609,0.6603
2562,315000,2014-10-01,present,.net developer,Chennai,m,1993-08-09,85.33,StateBoard,2010,89.0,StateBoard,2,B.Tech/B.E.,EC,77.07,8818,1,Telangana,2013,560,520,535,0.649389714846691,335,356,-1,-1,-1,-1,-1,0.2718,1.0449,0.4711,0.2727,1.0554
2563,80000,2013-02-01,2015-03-01 00:00:00,associate engineer,Ghaziabad,m,1990-10-28,51.6,StateBoard,2007,52.0,StateBoard,2,MCA,CS,74.0,140,0,Uttar Pradesh,2013,510,540,510,0.744758354008939,485,-1,438,-1,-1,-1,-1,-1.8825,0.3789,0.4711,0.7798,-0.4776
2564,360000,2011-11-01,present,software engineer,Chennai,m,1987-03-10,78.5,StateBoard,2004,82.0,StateBoard,2,MCA,CS,77.0,1428,1,Telangana,2011,425,425,435,0.525922584252055,415,-1,-1,-1,-1,-1,-1,0.8192,-0.4353,0.8171,-0.4078,0.0284
2565,1800000,2015-01-01,2015-04-01 00:00:00,salesforce developer,Panchkula,f,1993-10-05,81.3,CBSE,2010,77.0,CBSE,2,B.Tech/B.E.,CS,79.9,1615,0,Punjab,2015,465,425,270,0.744758354008939,415,-1,438,-1,-1,-1,-1,-0.159,1.0449,0.4711,-0.8682,0.6721
2566,335000,2014-07-01,2015-02-01 00:00:00,sales executive,Pune,m,1993-04-14,70.76,StateBoard,2010,70.33,StateBoard,2,B.Tech/B.E.,EC,63.5,474,1,Maharashtra,2014,500,375,295,0.694479327708463,-1,366,-1,-1,393,206,-1,-0.7335,-0.2871,0.7785,2.0475,0.2889
2567,315000,2014-07-01,2015-04-01 00:00:00,software developer,Noida,m,1992-12-01,57.5,StateBoard,2009,59.2,StateBoard,2,B.Tech/B.E.,CS,74.28,2412,0,Uttar Pradesh,2014,370,460,500,0.144789889482462,505,-1,284,-1,-1,-1,-1,0.99,1.0449,0.6248,0.2727,0.6721
2568,180000,2013-05-01,2014-06-01 00:00:00,test engineer,Bangalore,m,1989-05-04,52.0,StateBoard,2008,56.0,StateBoard,2,B.Tech/B.E.,IT,70.0,1618,0,Madhya Pradesh,2012,380,375,370,0.23780283983757,435,-1,315,-1,-1,-1,-1,-1.4517,0.5454,0.9322,0.0192,-0.6692
2569,220000,2012-10-01,2015-04-01 00:00:00,data analyst,Coimbatore,m,1988-07-26,68.67,Unknown,2006,59.66,Unknown,2,MCA,CS,66.0,3076,0,Tamil Nadu,2012,575,445,485,0.377551419424541,375,-1,-1,-1,-1,-1,-1,-3.3539,-3.8284,-2.4485,2.29493,-3.763
2570,145000,2014-06-01,2015-01-01 00:00:00,quality engineer,Baddi Hp,m,1991-07-22,78.8,CBSE,2010,65.4,StateBoard,2,B.Tech/B.E.,EL,64.9,44,0,Uttar Pradesh,2014,430,450,605,0.336185066042399,205,333,-1,-1,366,-1,-1,0.8463,-0.6201,0.9322,0.9066,0.0973
2571,330000,2014-08-01,present,business analyst,Bangalore,f,1992-09-27,90.0,StateBoard,2010,94.0,StateBoard,2,B.Tech/B.E.,CE,86.0,5015,0,Andhra Pradesh,2014,500,545,485,0.536782666535172,345,-1,-1,-1,-1,-1,356,-0.4463,0.8784,1.0859,-1.2486,-0.0943
2572,280000,2012-02-01,2014-04-01 00:00:00,operations analyst,Bangalore,m,1989-08-01,71.0,StateBoard,2007,83.0,StateBoard,2,B.Tech/B.E.,EC,58.0,2162,1,Telangana,2011,505,455,475,0.229481754911755,-1,266,-1,-1,-1,393,-1,-1.3025,-0.1232,-0.0933,-0.5958,-1.6662
2573,310000,2013-06-01,present,rf engineer,Pune,m,1991-06-10,82.0,StateBoard,2008,62.7,StateBoard,2,B.Tech/B.E.,EC,71.3,3081,0,Orissa,2012,595,425,355,0.155908502722861,-1,-1,-1,-1,-1,260,-1,0.0464,0.1888,0.3817,-0.6428,-0.5245
